0,1,2,dominant_topic_number,sentences,date,date_datetime_year
0.12549080810695168,0.773336223385087,0.10117296850796137,1,마음의상처   교회다니는데 청년부에서도 소외당  뒤에서 저사람 희귀병있어서\n\n결혼못  거라고 이야기들리면 마음의상처가됨  ㅠㅡㅠㅡㅠ\n\n안그래도 병 너무 힘들고 괴로운데   \n\n세상사는게 힘드네 너무 이병 무섭고 사람들 눈치보는 도 지침  ,2024-01-02,2024.0
0.1669001448817312,0.18082423341677223,0.6522756217014966,2,신섬카페 종치자마자 강등당했네 ㅋㅋㅋ에잇 퉤,2024-01-01,2024.0
0.1765155319207724,0.12689906723927832,0.6965854008399492,2,아빠 커피 하루 6잔 마시는데 정상이야?아빠 커피 하루 6잔 마시는데 정상이야?,2023-12-31,2023.0
0.09039185176218746,0.8210139894030977,0.08859415883471491,1,이선균님 보면 나도 용기가생김그냥 눈딱감고  평일 사람없는산 올라가서  높은곳에서 뛰어내리면 모든  끝나는건데    \n\n아픈 도 슬픈 도 두려운 도 외로운 도  \n\n\n내가 죽는다고 세상 달라지지 않겠지만\n\n나란 존재가 받는  앞 받아야  고통 눈딱감으면 그순간 끝나는 임\n내물건 다 처분  방청소도 싹  목욕 깨끗하게 \n\n\n\n한 3일동안 밤새다가 차에서 번개탄피우고 감기약 거 먹고\n\n자는게 제일 깔끔한거같음 \n이선균님 편안함 이르렀을까   ?\n\n\n\n나도 선균님 보고 다른의미 용기 얻었음,2023-12-31,2023.0
0.16976706955100113,0.10645104289032646,0.7237818875586725,2,결혼  아 안 낳는거 이해해줄까?신섬  아이는 안 낳으려고 하는데\n아 안 낳는 거 이해해줄 남자 시댁 만날  있을까?\n\n원래 난 신섬인 거 알기 전엔 아 키우는게 소원이었어\n근데 신섬인 거 알고 내 아이한테  유전 거 싫고 임신하면 내 증상도 심해져서 난 아 안 낳고 싶거든\n그대신 입양 남편이랑 같 아 키우고싶은데\n\n이런거 이해해줄 남자 만날수있을까\n한동안 괜찮았는데 그냥 오늘따라 너무 우울해진다,2023-12-31,2023.0
0.09648872259596197,0.8101562954391549,0.09335498196488308,1,코셀루고 소아대상 보험적용된단다아직 성인대상 아닌  같긴한데\n일단 확실히 좋 징후인듯요,2023-12-29,2023.0
0.7136550406125303,0.20965287265011912,0.07669208673735063,0,"한번쯤 봐도 괜찮 영상https://youtu be/MRAuIm45AEI\n 불치병 환자들 희망 기적 유전자 치료제\n0:00 ~ 9:35 원샷 유전자 치료제 등장9:35 ~ 19:43 세계에서 가장 비싼 약들19:43 ~ 미국 국민 밉상어렵고 딱딱한 경제,시사,금융 이야기를쉽고 유쾌하게 풀어내는경제/시사/이슈/잡썰 토크방송입니다 #원샷치료\nyoutu be\n\n\n신섬도 유전자 치료제 나오고 있으니   어린애 대상이지만",2023-12-27,2023.0
0.10174532068872304,0.734232919184036,0.16402176012724098,1,아산병원 신섬 좋음?가볼까 생각중\n예약  술 거\n처음가고 하려면 오래걸림?\n글고 산정특례  거 원래 병원에서 됐었는데\n아산 옮겼을 도 적용됨?,2023-12-26,2023.0
0.09679394123383804,0.10267119563195957,0.8005348631342023,2,신경섬유종인데 공익갈 있나요19남이고 신경섬유종 1형입니다 전신 점 있고 물혹도 등 있어요    군대 공익 가고싶은데 필요한 과 팁좀 주세요ㅠㅠ\n신경섬유종 카페에도 가입하려고 했는데 매니저님 가입 승낙 안해쥬시네요ㅠㅠ,2023-12-26,2023.0
0.06709834468306013,0.7298214810991951,0.20308017421774477,1,신섬  사람들 중  뼈 주변 종양  사람 있어?난 발목이랑 정강이뼈 주변 종양 있어 \n\n발목  건  초등학교   부터 있었고 겉으로도 크게 보여서 종양인 걸 알고 있었어  아프지도 않아서 그냥 대충 살았음 이건 손톱 힘 줘서 꾸욱 눌러도 아프진 않더라 느낌 전혀 없음 마취연고 바른 피부 만지는 느낌이양\n\n근데 정강이 종양  건 전혀 몰랐거든? 저번 여름 다리 좀 다쳐서 병원가서 엑스레이랑 ct사진 찍었   알았음  \n\n피부 안 쪽 자라는    데 이거 오랫동안 방치하면 종양 점점 커진다 그러시는거야 그래서 속 그렇구나   생각  그냥 그 땐 진짜 아프지도 않았고 종양  는 그 부위 꾹 눌러도 아픈 느낌도 없어서 그냥 골절 난 거 술 먼저 받겠다   말았는데\n\n요즘들어 그 부위가 쑤시면서 아프다   걍 그   술 하겠다고 날짜 잡 걸   ㅋㅋㅋㅋㅋㅋㅠ   다른 신체 부위  종양들 처럼 콕콕 쑤시면서 아픔\n\n그래서 관련 글도 막 서치해서 찾아보고 그랬는데 종양 방치하면 종양 커지면서 골절 생긴다고 없애는 게 낫다 그러더라  \n\n일단   이러 저러 이런 상황에도 다리 조금 절긴  만 내 스스 걸   는   만으로도 좀 다행이긴 함ㅋㅋㅋㅋㅋ\n\n다리뼈가 유난히 약해서 술만 다 여섯번 정도 했었거든  \n\n뼈 주변 종양  사람들 있으려나    면 제거 술 받았어?\n\n\n\n      App,2023-12-26,2023.0
0.08290412517674166,0.09073639995936972,0.8263594748638887,2,네이버카페 운영하는거보면 졸라 ㅂㅅ같지않음?지들이뭔데 몸증상사진이랑 확진 기록 제출하라는건지\n\n졸라 폐쇄적 운영  정보 구하려고 들어갔는데\n\n게시글 10개 이지랄 ㅋㅋ\n\n에휴,2023-12-12,2023.0
0.8199106316657674,0.08845707698257006,0.09163229135166259,0,신섬 님들 어느 지역 돌아댕김 ?글쓴이31살  신섬이에요 \n\n살면서   신섬  인  다른사람 본적 있어요??\n유전 받  친인척  말고   \n\n전  한번도 못봤음   \n\n우연히 라도 보게되면 나름  위안될거  데 ㅋㅋㅋ,2023-12-11,2023.0
0.10980742410361423,0.7844463596868533,0.10574621620953253,1,신섬 보건증 떼갈 마다 귀찮다ㅅㅂ 폐 쪽에 거 결과미정 뜨는데\n신경섬유종이라고 하기도 좀   서\n폐 기형 고 둘러대는데\n귀찮아죽겠노,2023-12-11,2023.0
0.763517630423858,0.16673422418714923,0.0697481453889928,0,신섬 질문이요신경섬유종 가젓다고 한 일년전쯤 장문 글 올렸던사람인데\n내가 서울대어린이병원 1살부터 24살   다니다 의사도 한 3번 바뀐듯 다니면서 근데 머리가 커젓는데 다니다보니 왜 난 아직도 어린이졍원 다니고 있으며 고처지지도 않 걸 왜 일년 한번씩 다니다 생각해서 어린 병원에서 서울대병원 옮겨 달라했음\n그래서 병원 옮기고 가보니 병 치료   목적 아니라 그냥 일상 생활 살면서 문제잇느냐 혈압 왜이렇게 높냐 하면서 그냥 혈압 조절하라하면서 혈압약 주길래 정털려서 병원 안다니기 마음 먹음\n그래서 질문인데 내가 점 너무 많아서 스트레스라 뭐 고칠수가 없는데 병원 가는 이유가 뭐임?? 님들 가면 뭐 해결책 주는거임??\n\n\n\n\n그리고 얼굴 점 많은데 취업준비 다들 어떻게함?? 면접 이력서 쓸  뭐 극복한적 잇는가 신섬 비유해서 써서 제출 하는건가?? 아니면 비비라도 바르고 가는거임??\n\n\n 내 말투가 드세 보일 잇는데 그냥 궁금한거임 승질 내는거 아님  ,2023-12-11,2023.0
0.263307247331776,0.6401161341774518,0.0965766184907721,1,신섬 걸렸다고 안좋은생각 난 망했어 생각 마 난   다른 사람에게  없는\n희귀한   특별하게  태어난  선택받 인간  \n생각갖고  살면   그나마  위안 될거야  ㅠㅠ\n\n근데 난  신섬 이지만 \n신섬  보단  그냥  세상 힘들어서  결혼 맘 없을뿐인데\n\n사람들  시선  불편  ㅠㅠ\n\n목 보이는 점    눈 훓고 ㅠㅠ\n그  시선  딱  느껴져  ,2023-12-10,2023.0
0.10744482785597138,0.7864125143423095,0.10614265780171912,1,이렇게생각하면 편함어짜피사람 죽으면 다 썩어서 흙이 데\n\n내가 가지고  병도 피부에나 종양들도 죽으면 썩어서 뼈만남고\n\n흙 될 이라고 생각하면 억울한 마음 조금 없어지는듯 ,2023-12-10,2023.0
0.11576863199993344,0.11394844498654497,0.7702829230135216,2,신섬 카페 보면 다들 결혼 잘   사는거    여기 갤들   다들  우울해하는데\n\n신섬 네이버카페   희귀유전질환카페\n거기  줌  들   다들 결혼   애낳고 잘 사는듯\n\n애기 사진  애기 유전됐다고 걱정도  하드만 ㅋ  ㅡ ㅡ\n\n신섬카페  어린  태어난 아기 사진 올리며\n어느병원 가야 하냐고 걱정하는  맘들도 많구   ,2023-12-09,2023.0
0.08783169962130698,0.14242637149194337,0.7697419288867495,2,이해가 안  행동아니   보면 본인 신섬인 거 알고 있고 그냥 임신 해놓고 우리아이가 신섬이면 어쩌죠? 이러는 거 보면 ㅈㄴ 역겹네 피가 거꾸 쏠릴 정도 존나게 화가나네 지만 고통 받으면   걸 자기 아이  지옥속 쳐 집어넣네 열 ㅈㄴ나네,2023-12-07,2023.0
0.42030553168840123,0.13923049275819138,0.44046397555340744,2,연애 결혼 너무 고민 말자아무리 발버둥쳐도 연애 결혼 어려운  스스 잘 알잖어   \n\n10대20대 여자들이야 가능성  데\n\n\n특히 남자들 더 불가능한거 인정 건인정하자\n\n나 도 일반인이라면 내가여자라면 이상한 희귀병걸려서\n\n구김살투성이인 남자랑 안만남 ㅋㅋ\n\n스님 신부님들도 여자없이도 잘만 산다\n\n연애  결혼  사랑하는게 인간으로서 너무 중요한\n\n행복한삶에서 중요한  이라는  맞지만\n\n연애와 결혼 행복 필수적인  아니며\n\n인생 목표가 행복한 삶 아닌 이라고 생각함\n\n\n안 건 그냥 깨끗하게 포기  내가 일 열심히 보면\n\n인연 만날지도 모르지만\n\n나 우울 다른사람 온전히 받아들일 있을지\n\n그사람 내안 우울 받아들일 있을지 잘 모르겠음\n\n그래서 난 그냥 일찌감치 포기함 그게 마음편한건 맞는데\n\n마음접었다고 해도 좋아하는 사람앞 서면 내가 작아지고\n\n욕심 생기는건 어쩔 없는 같음\n\n\n신경섬유종 돌연변이 이병 가지고 태어난게 솔직히 자연법칙 가진 우주에게\n\n억까당한한거  주관적 너무 화도나고 억울한 측면도 있지만\n\n우리  병 사람들뿐아니라\n\n인간이라면 누구 내부족함과 현실과 격차 문에\n\n언제 고민  좌절하는 존재라는  생각함\n\n희귀병 불치의병 가진사람으로서 나자신 더 불행  고독 는\n\n감덩 유독 크게느껴진다고 나스스 생각하는 일뿐\n\n내가아닌 다른사람들 생각과 고민도 내가가진 고민만큼\n\n클수 고 생각함\n\n인간 각자는 타인 알지못하는\n\n스스로 고민과 좌절 무게 짊어지고 극복하는 존재이기 문에\n\n그래서 스스로 너무 과도하게 불행  불쌍 고 생각  않았으면 함\n\n세상에서 제일 불행  불쌍한 사람 스스로 불행  불쌍한사람 아닐까,2023-12-04,2023.0
0.3333333333333333,0.3333333333333333,0.3333333333333333,0,너무춥넹  다들 옷따뜻하게 입구 다녀 ㅡㅠ응응  ,2023-12-03,2023.0
0.5626800686534584,0.08262899223424097,0.3546909391123007,0,하… 나만 강척 끝날줄 알았는데동생 두놈 데 둘다 증상 나랑  … 뭐 내가 ㅈ 건 아닌데 부모님 너무 걱정 데 어케해야하냐? 내가 확진받고나서도 부모님 특히 아버지가 본인 문이라고 엄청 미안해 하시고 힘들어 하셨는데 아들 셋  데 셋다 허리 이면 하… 솔직히  혼자 아플 는 아무리 아파도 티 별 안내고 안죽으니 걱정  말라고 했는데 동생새끼는 살짝만 아파도 왜이리 날뛰는지… 진짜 유전 확률 낮다며ㅋㅋㅋ 3명중 3명 유전되면 뭐 어쩌라는거냐? 막내는 아직 몰라도 둘째는 확실한   데ㅋㅋㅋ 진짜 씹 확률 ㅈ망이네ㅋㅋ 이게 맞는거냐?? \n      App,2023-11-30,2023.0
0.6514285641169317,0.16782358463556737,0.1807478512475009,0, 레이노 증후군인데쭈쭈바 못먹음 ㅠ\n      App,2023-11-30,2023.0
0.0676013891012845,0.857053812920352,0.07534479797836346,1,한 마디만  게일단 내 이야기부터  게\n난 일단 신섬 맞다  만 부모님 회사 운영하셔서 돈 걱정 취업 걱정 없다 그리고 키도 178 정도 잘 컸다\n일단 난 신섬 중에서 운 좋 편 \n 만 네가 큰 오류 저지르고  고 생각 \n일단 네가 신섬 아니잖니? 그러면 네가 무슨 짓 해도 신섬 애들 마음 알 가 없다 그거 자체부터가 네가 신섬 판단   없다는 팩트가 나오는 거다  신섬 애들 용기 주는 건 좋다  만 네 말 맞는다는 전제는 나오면 안   거라고 생각  \n\n\n그리고 영상 속 사람 이야기 하는데 저 사람 영상에서 비치는 모습 좋 거지 저 사람 실제론 어떤 생각 가지고  지 모른다\n\n나도 주위 보면  새끼 병  존 당당 고 이야기 듣는데 현실  씩 오는 쿨타임 도는 우울감  데 이게 가장 짜증 난다 신섬인들 대부분 일  남들보다 더 열심히 살아간다 그냥   오는 우울감  쿨타임 도는 거지\n\n일반인도 쿨타임 도는데 신섬인 오죽하겠냐?\n\n그 쿨타임  글 쓰는거지 그 행동  통제 하진 마라,2023-11-29,2023.0
0.09807738022934173,0.08380599736642083,0.8181166224042373,2,신섬인애들 읽어라 1  신섬 외모너프당했다 \n그냥 니가 신섬걸려서 외모관리 포기한거임 일반인도 관리 안하면  같 생겼음\n\n그리고 sns 잘찾아보면 신섬 걸려도 이쁜사람 잘생긴사람 많음\n\n2  키가작다 \n병 키가 작은거 나도 앎 ㅇㅇ 근데 일반인도 작은사람 많음\n키가 뭐 1미터도 안 면 하소연해도 ㅇㅈ인데 나머진 걍 핑계임\n\n3  여친한번도 못사겨봤다 \n1번이랑   맥락임 니가 신섬걸렸다고 자기자신 놓고 자기관리 안하는데 누가 너 좋아함? ㅇㅋ 백번양보해서 외모빼고 이야기해도 여기 대부분 본인 신섬걸렸다고 자존감 바닥인데 그런사람이랑 대화 하면 즐겁겠냐? 그러니까 자기관리  일도 열심히 하면서 사람들이랑 대화하는 방법 배워라 그럼 여친 58번 정도 만들수있음\n\n4  성관계 한번도 못해봤다\n여친 사귀고 성관계하기전 니병 대해서 이해시켜주셈 ㅇㅇ 힘들긴하겠지만 백번찍으면 안넘어가겠냐?\n그럴기회조차 없다면 업소가서 걍사먹으셈 그래도 한건한거니까\n\n\n\n솔직히 이병 인해서 몸속 섬유종 생겨서 죽을수 사람을 내가봐도 안타깝다 ㅇㅇ\n근데 겉에만 점  총상  사람들 충분히 관리하면 남들처럼 연애도  결혼도  유전안되게 애낳을수 방법도  하던데 왜 죽고싶네마네 이러는지 전혀 이해가 안 \n\n신섬 단지 너가 가지고  병일뿐이고 사람들 너 평가하는기준 아니야 그러니까 열심히 사셈\n\n외국 좋은사례가 있어서 가지고 왔으니까 좀보고 반성하셈ㅇㅇ\n그리고 나랑 이야기 싶은새끼 댓글 오픈톡 남기셈\n\nhttps://www tiktok com/@albaparejo__?_t=8hkSfTvPi3m&_r=1\n TikTok   Make Your Day\nTikTok   Make Your Day\nwww tiktok com,2023-11-29,2023.0
0.08945594973561635,0.0787441693183751,0.8317998809460085,2,스스로한테 좀 당당해지셈신섬 우리에게 앗아가는게 물론 ㅈㄴ 많긴함\n근데 그렇다고해서 모든걸 잃진 않음\n\n스스 주눅들고 자신없어  벌벌떨면\n사람들 더  으로봄\n이미 외모 한 단계 까이는건 맞음\n근데 어쩔수없잖아?\n거기서 빌빌대고  처럼굴면 감점 배로됨\n못생긴데 찐따같기   고\n차라리 못생긴게 뭐 어쩔건데 ㅋㅋ\n라는 마인드 ㄱ해\n\n솔직히 나도 살기   감 있긴함\n특히 반팔입기 존나싫음 팔에 혹 문에\n아마 이건 술알아볼듯\n근데 병 주눅들어서 얻을게 없더라\n걍 당당하게 살고있음,2023-11-28,2023.0
0.07523760232466402,0.15474763990501203,0.7700147577703239,2,밸런스게임신섬 vs 에이즈 hiv \n\n\nHiv 에이즈 \n나라에서 병원비 지원됨 보건소등록한경우 \n치과포함 모든 병원에서 진료 수술거절 당  가능성 많음\n보험무조건 거절당함\n죽을  사인 hiv감염 표시됨  교통사고등 다른 사인 있 경우도에도 hiv감염 표시됨 \n성관계   감염 가능성 가지고 있음  가능성 아주 희박 곤하는데 주요감염경로가 성관계임 \n주위사람들에게 말했을시 동성애자라는 오해 받고 주위사람들 감염될까봐 피함\n\n신섬 너네가 젤 잘알겠지\n\n난 물론 둘다아님  만 너 선택 전자면 지금 삶에서 행복 찾고 열심히 살기 바란다  사람들 자기보다 심각한케이스 말해주면 삶 소중함 깨닫길래 글 적어봄 ㅇㅇ,2023-11-23,2023.0
0.34533476664495727,0.12966713329172916,0.5249981000633135,2,느낌 좋다치료 방법 나올듯,2023-11-21,2023.0
0.09909764628214918,0.08763292998718433,0.8132694237306664,2,나 이해해주는 사람 나타날까신경섬유종 가지고  여자야\n난 결혼 해도 아이는 정말 가지지 않 생각이고\n가지더라도 착상 전 유전진단 가질거야\n이런 나 좋아해주고 사랑해주고 이해해줄\n사람  나라 있을까,2023-11-21,2023.0
0.14964420669864575,0.6994522989222698,0.15090349437908446,1,몸도 왜소한데 노가다 밖  게 없네  노가다말고는    게 없다  \n\n공부 안한 내 업보긴  만  ,2023-11-16,2023.0
0.813197366116101,0.09256920770776003,0.09423342617613889,0,유전자 검사 희귀질환  려면 어떻게해야해?일단 분당서울대 가서 일반진료보고  \n그다음 의뢰하는거야?,2023-11-14,2023.0
0.16148479911215424,0.15498565509655327,0.6835295457912923,2,느낌 좋음무슨일 일어나서 막 치료될거같음\n진짜루,2023-11-12,2023.0
0.18928886106654433,0.7154049913430461,0.0953061475904095,1,성인 되면 뭐 먹고 살지 모르겠다  핑계긴 만 경계선 지능이라 공부도 1도 안했고\n인생 ㅈㄴ 막살았는데 졸업하면 어떻게 살지 모르겠다  \n\n인력사무소 노가다 뛰어야하나   ,2023-11-12,2023.0
0.11361711620690493,0.5660588322501214,0.3203240515429736,1,신섬 종양 혹 간지럽고 따깝나요???등 부분  짜잘한 종양?혹 자라라고  데요\n여러군데\n\n근데  쓰라리고 아리고 따끔   간지럽네요 \n여름엔 더 심한 느낌이고\n\n다들 그래요??,2023-11-12,2023.0
0.1906553585951858,0.692423670959314,0.11692097044550027,1,신섬 혹 제거 술 해본 ?아산병원  곳에서 술 해본 있?\n아예 제거 어렵게 생겼는데\n크기 작게 만드는 도 가능함?,2023-11-11,2023.0
0.23801321654342428,0.061243328513769346,0.7007434549428064,2,"대학병원 확실히 병 거 잘찾긴 해??난 6개월전 갑자기 주사맞다가 원인 모 이유 허리통증 시작된 사람인데 그 후 허리 하루종일 저릿저릿한 느낌   따끔거림\n\n다리 저림 누으면 허리 배김증시   진짜 별뵬 증상 다 가진 사람임  이거땨문 염증검사 피검사 mri ,팔다리 신경전도 다해봤는데 불행인지 다행인지 의사들 무슴병인지 모르고 너무 건강 고 함   \n\n포기  6개월 사니깐 증상 전보다는 완화 가긴 하는데 여전히 허리가 저릿  따끔한 느낌 있어서 진짜 인생 리세마라 마려움  \n아직 최후 보루가 대학병원인데 요긴 돈 너무많 나오고 내 병 찾는다는 보장도 없어서 아직 안가봤거든   근데 확실히 대학병원 희귀병  딴곳에서 잘 못찾는 병들 잘찾긴해??  답변햐주면 정말 감사 게    그리고 위 증상보고 혹시 어떤병인지 알겠는 사람도 댓글 부탁해 ㅠㅠㅠ",2023-11-10,2023.0
0.08866143038317478,0.09423139025243946,0.8171071793643857,2,강직성척추염  사람들 통증관리나도 강척환잔데 공익근무하면서 약먹을땐 심하게 아픈적 없었는데\n소집해제  최근 1달정도 낮밤 바뀌게 새벽4시5시  게임  이랬었는데\n그러다 최근 입안 구내염 생기더니\n골반 통증 심해졌다…\n물론 추측이지만 이렇게 아팠던적 없는데\n\n다들 통증 관리 어떻게하는지 알려줘\n나는 소염진통제랑 mtx 먹고있어,2023-11-08,2023.0
0.7896937339356144,0.10467049478331697,0.10563577128106863,0, 초딩 남들보다 키작고 검은색점 ㅈㄴㅈㄴ많 여자애있었는데 얘 신경섬유종 거임?도움반 다니던데 그 ,2023-11-08,2023.0
0.34842213463160043,0.5683825633800382,0.0831953019883614,1,아침부터 이거보고 기분  같네https://m fmkorea com/best/6367744340\n [단독] 내년부터 마약 중독차 치료 건강보험 적용   무료 진료 바뀐다\n복지부 관계자는 이날 “통상 건강보험 적용되면 치료 비용 70% 건강보험공단 부담  30% 환자가 내는데 환자 본인부담금 정부 예산 지원  계획”이라고 밝혔다  건강보험 급여화와 치료비 지원 이뤄지면 마약중독자 치료비 부담 0원    내년부터 건강보험 정부예산으로마약중독자들 지불하는 치료비는 0원그리고  \nm fmkorea com\n\n\n\n약쟁이들 치료 세금투입\n난치병 치료 지원 줄어듦 ㅋㅋ,2023-11-07,2023.0
