_id,title_disease,date,post_contents,reply_contents
65dbe2c9a48a1fe6c0dcc4c5,"희귀질환 환자들이 건강의료보험비를 좀 덜 내거나, 보험비 혜택 지원을 일반 건강하신 분들에 비해서 더 받을 수 있도록 도와주시면 감사하겠습니다.",2021-01-10 06:22,"안녕하세요~! 새해 복 많이 받으시고요~! 건강하세요~~!!\n\n제가 적는 내용이 정확한 표현인지는 모르겠습니다~; 사실 확인을 부탁드리고요, 도와주시기를 부탁드립니다.\n\n현재 국민건강보험의 구조가 일반 감기 환자, 일반 정형외과 등 대다수의 일반 건강한 사람 분들한테 더 최적화된 구조로 알고있습니다.\n\n의료보험비가 그쪽으로 오히려 더 혜택이 상대적인 관점에서 잘 되어 있는 것으로 알고 있습니다.\n\n그래서 예를들어 응급구조학과 중증외상센터 등의 환자 분들의 보험혜택이 덜 가고 있는 것으로 알고 있습니다.\n\n의료보험비를 진짜 필요한 곳에 잘쓰여야 합니다. \n\n희귀난치질환에도 마찬가지 입니다.\n\n희귀질환 환자도 일반 건강한 사람들처럼 감기도 걸리고, 정신건강의학과에서 따로 약도 처방 받고 상담도 받습니다.\n\n그럼 일반 건강한 사람들에 비해서 보험비를 조금 덜내거나 혜택과 지원을 조금이라도 더 받을수 있는 환경이 정당한 것인데. 이러한 것이 오히려 반대로 되어 있다면 문제라고 생각합니다.\n\n중증외상환자나 희귀질환환자가 상대적으로 소수라고 의료보험 시스템에서 혜택이 오히려 덜 가고 있는 구조는 잘못되었다고 생각합니다.\n\n희귀질환 환자들은 지속적으로 일반 건강한 사람들 보다 병원에 갈 일이 더 많습니다.\n\n물론 일반 만성질환 고혈압, 당뇨 등이 위험성 이 있는 질환이 있는 면이 분명히 있습니다.\n\n하지만 다른 한편으로는 희귀질환 환자도 고혈압도 같이 올 수 있고, 고지혈증도 같이 올 수 있습니다.\n\n희귀질환 증세는 항상 갖고 있는 전제로 다른 이유로도 얼마든지 병원에 개인 의원도 많이 다닐 수 있습니다.\n\n오히려 다른 여러가지 이유들도 일반 건강한 사람들보다 병원의 다른과들 개인 의원들에 더 많이 다닐 수도 있습니다.\n\n일반 건강한사람들도 물론 소득과 수입에 따라 의료보험비를 더 내야 하고, 기초생활 수급자에 해당되시는 등의 분들은 보험비에서 혜택을 받아야 겠지만요.\n\n기본은 희귀질환 환자분들은 그 분들보다 당연히 보험비를 내든지, 아니면 의료 보험 혜택 지원을 일반건강한 사람보다 더 받는 구조가 되어야 합니다. \n\n그리고 이러한 희귀질환자의 정보는 개인정보보호를 철저히 해주는 전제가 필요 할 것 같습니다.\n\n지금 현재의 희귀질환환자 분들의 관련 해당 의료비지원과 산정특례제도와 별도로 추가로 국민건강 의료보험에서도 조금이라도 더 혜택과 지원을 희귀질환자들이 더 받아야 그것이 평등한 의료서비스 구조라고 생각합니다.\n\n질병관리청 희귀질환과에서도 이와 관련된 법령이 개정될 수 있도록 도와주시기를 부탁드립니다.\n\n글 읽어주셔서 감사드립니다~! 잘 반영이 될 수 있도록 도와주시면 감사하겠습니다~!","안녕하세요?\n\n1:1 상담을 통해 문의하신 문의사항에 대해 답변 드립니다.\n\n헬프라인은 희귀질환정보, 희귀질환자 의료비지원사업 및 희귀질환 진단지원사업 안내, 권역별 거점센터 안내, 온라인상담실 운영, 희귀질환 임상네트워크 소개 등의 정보를 제공하는 사이트입니다.\n\n국민건강보험사업의 정책결정, 적용대상, 가입자의 종류, 건강보험료의 책정, 요양급여 적용범위 등은 '국민건강보험법'에 따라 관리되는 사항입니다.\n\n국민건강보험사업의 제도개선에 대한 사항은 해당 법률 담당부서인 보건복지부 보험정책과 또는 보험급여과를 통해 건의하여 주시기 바랍니다.\n\n헬프라인 온라인 사이트를 방문해 주셔서 감사합니다."
65dbe2cba48a1fe6c0dcc4c6,극희귀난치성질환 등록,2021-01-08 19:51,"안녕하십니까?\n\n레베르유전시신경병증의 진단은 유전자검사로 이루어지며, 국내 유전자검사가 가능한 병원은 대학병원을 비롯하여 안과전문병원에서도 가능합니다. 하지만 산정특례를 등록하기 위해서는 부득이하게 지정된 병원에 방문을 해야 하는 번거로움이 있습니다. \n\n시력저하로 거동하고 새로운 병원을 찾아가는 것이 쉽지 않은 일인데 전자검사를 받은 병원에서 등록할 수 있게 등록기준을 변경가능할지요. \n\n수고에 감사드립니다.","안녕하세요?\n\n1:1 상담을 통해 문의하신 문의사항에 대해 답변 드립니다.\n\n‘국민건강보험법 본인일부부담금 산정특례에 관한 기준 고시’에 따라 국민건강보험공단에 등록하는 『산정특례』 제도는 고비용이 발생하는 질환자의 의료비 부담을 낮추기 위해 건강보험에서 환자 본인이 부담하는 비용을 5~10%로 낮춰주는 제도이며, 암, 심장질환, 뇌혈관질환, 희귀질환, 중증난치성질환, 중증치매, 결핵, 중증화상 등의 질환에 대해 지원합니다.\n\n『산정특례』 제도는 대상질환 및 질환에 따른 '검사기준 및 필수 검사항목'이 정해져 있으며, 극희귀질환 질환별 '검사기준 및 필수 검사항목' 및 '진단요양기관 현황'을 통한 등록절차의 개선 관한 사항은 담당부서인 보건복지상담센터(국번 없이☎129) 또는 국민건강보험공단(☎1577-1000)을 통해 건의하여 주시기 바랍니다. \n\n헬프라인 온라인 사이트를 방문해 주셔서 감사합니다."
65dbe2cda48a1fe6c0dcc4c7,청피반혈관염 의료비지원이 되나요?,2021-01-07 12:38,청피반혈관염 진단을 받았는데 의료비지원이 가능하나요? 병원비가 많이 나요 부담이 되네요,"안녕하세요?\n\n1:1 상담을 통해 문의하신 문의사항에 대해 답변 드립니다.\n\n「희귀질환관리법」에 따라 지정 및 공고 된 희귀질환 목록의 지정 기준은 아래와 같습니다.\n\n○ 희귀질환 지정 기준\n- 질병에 대한 유병인구 수\n- 질환 진단에 대한 기술적 수준\n- 질환 진단을 위한 인력 및 시설 수준\n- 질환에 대한 치료 가능성\n- 질환의 진단 및 치료 등에 대한 사회경제적 비용 수준\n\n○ 희귀질환 세부 검토기준\n- 타 관리정책 대상질환(암, 중증 등), 기존 검토완료 희귀질환 목록에 이미 포함되어 있는 질환은 검토에서 제외\n- 국민건강보험공단 등 수진자 통계를 근거로 유병인구 2만 명 이상 질환은 제외\n- 감염성 질환, 약물 등 외인성 질환, 이차성 질환, 종양 등은 제외\n- 독립적으로 진단이 가능한 질환으로 질환 증상의 중증도, 향후 지속적 시술ㆍ치료 등으로 인한 의료비 부담의 가중 여부 등을 고려\n\n위 기준에 적합하지 않은 질환은 희귀질환 목록으로 지정되지 않습니다. 문의하신 질환명은 '망상울혈반[망상청피반](상병코드:R23.1, Livedo reticularis)'으로 확인되며, '울혈반모양 혈관염(상병코드:L95.0, Livedoid vasculitis)'과 동일질환에 해당합니다.\n\n희귀질환 목록 지정 시 '울혈반모양 혈관염(상병코드:L95.0, Livedoid vasculitis)'은 '질환의 중증도 낮음, 질환의 진단 및 치료에 대한 사회경제적 비용 낮음' 사유로 희귀질환으로 선정하기 부적합하다는 전문가의 의견이 있어 희귀질환 목록에 해당되지 않음을 안내 드립니다.\n\n헬프라인 온라인 사이트를 방문해주셔서 감사합니다."
65dbe2cfa48a1fe6c0dcc4c8,리 증후군 치료제 임상 소식관련\n질환명 : 아급성 괴사성 뇌병증[리이] (G31.81),2021-01-07 06:39,딸이 리 증후군 환아 입니다.\n최근에 시롤리무스(에버롤리무스) 라는 면역억제제로효과가 있다하여 미국에서 임상중에 있는 이약을 한국에 있는 병원에서 임상하여 치료 받을수 있는 방법을 알고 싶습니다.\n\n임상공고내용\nhttps://clinicaltrials.gov/ct2/show/NCT03747328,"안녕하세요?\n\n1:1 상담을 통해 문의하신 문의사항에 대해 답변 드립니다.\n\n헬프라인은 희귀질환정보, 희귀질환자 의료비지원사업 및 희귀질환 진단지원사업 안내, 권역별 거점센터 안내, 온라인상담실 운영, 희귀질환 임상네트워크 소개 등의 정보를 제공하는 사이트입니다.\n\n'Clinicaltrials.gov' 임상공고에 참여하는 국내 연구진 및 연구기관의 정보는 'Contacts and Locations'를 통해 확인 가능하나, 질의하신 임상공고내용과 관련하여 참여하고 있는 국내 연구진 및 연구기관의 정보는 공고내용에서 확인되지 않습니다.\n\n미국 임상시험에 대한 참여 문의는 임상공고내용에 명시된 ''Contacts 이메일 주소'로 연락해 보실 것을 권해 드립니다. 질의내용에 충분한 답변을 드리지 못하는 점 양해 부탁드립니다.\n\n헬프라인 온라인 사이트를 방문해주셔서 감사합니다."
65dbe2d1a48a1fe6c0dcc4c9,산정특례를 확인할 수 있는 증명서나 확인서가 있나요?,2021-01-06 18:16,저는 산정특례자입니다. \n회사에서 산정특례자에 대해 병원진료시 질병휴가를 주는데 증빙자료가 건강보험 산정특례 등록 신청서(환자확인용)를 제출하라는데 병원하고 건강보험공단에 알아보니 그런서류는 없다고 하는데 증명할 수 있는게 뭐가 있나요 ?,"안녕하세요?\n\n1:1 상담을 통해 문의하신 문의사항에 대해 답변 드립니다.\n\n「희귀질환관리법」에 따라 지정 및 공고한 1,086개 희귀질환은 '희귀질환 산정특례' 및 '희귀질환자 의료비지원사업'에서 의료비를 지원받으실 수 있습니다.\n\n『희귀질환 산정특례』 제도는 고비용이 발생하는 희귀질환자의 의료비 부담을 낮추기 위해 건강보험에서 환자 본인이 부담하는 비용을 10%로 낮춰주는 제도이며 '국민건강보험법 본인일부부담금 산정특례에 관한 기준 고시'에 따라 국민건강보험공단에 등록합니다.\n\n『희귀질환 산정특례』 등록 확인서 발급 여부는 국민건강보험공단(☎1577-1000)을 또는 보건복지상담센터(국번 없이☎129)를 통해 안내받으실 수 있습니다.\n\n헬프라인에서 안내하고 있는 『희귀질환자 의료비지원사업』은  희귀질환 산정특례에 등록된 일부 저소득층 건강보험가입자를 지원하는 사업으로써, 산정특례 등록 된 후 환자가 거주하는 주소지 보건소를 방문하여 지원 신청을 하시면 환자가구와 부양의무자(환자의 부모 또는 자녀)가구의 소득 재산조사를 거쳐 지원기준에 적합할 경우 신청일로부터 발생한 요양급여 중 본인부담금 10%를 지원해 드리는 사업입니다.\n\n『희귀질환자 의료비지원사업』 지원대상자는 주민등록지 관할 보건소에서 '희귀질환자 의료비 지원사업 지원대상자 증명서'를 발급받으실 수 있습니다.\n\n헬프라인 온라인 사이트를 방문해주셔서 감사합니다."
65dbe2d4a48a1fe6c0dcc4ca,Isovaleric acidaemia,2021-01-05 15:48,치료법으로 나와있는 Glycine 이 국내에 약제로 공급되고 있나요?\n희귀의약품센터나 약품정보원에서는 단독 제제로 찾아지는 약제가 없어 문의드립니다.,"안녕하세요?\n\n1:1 상담을 통해 문의하신 문의사항에 대해 답변 드립니다\n\n헬프라인은 희귀질환정보, 희귀질환자 의료비지원사업 및 희귀질환 진단지원사업 안내, 권역별 거점센터 안내, 온라인상담실 운영, 희귀질환 임상네트워크 소개 등의 정보를 제공하는 사이트입니다.\n\n국내에서 시판되는 의약품에 관련된 사항은 헬프라인에서 담당하고 있지 않으므로, 식약처(☎1577-1255) 담당부서를 통해 안내받으시기 바랍니다.\n\n헬프라인 온라인 사이트를 방문해주셔서 감사합니다."
65dbe2d6a48a1fe6c0dcc4cb,파킨슨병 으로 신경과 치료중\n질환명 : 파킨슨증 또는 파킨슨병 NOS (G20),2021-01-05 15:13,파킨슨병으로 2011진단후 2016년 뇌심부자극술과 2020년 체내 삽입한 배터리교체수술 받고 계속 치료중입니다.\n\n1965년생 여성입니다.\n1.지원대상자로 해당이 될까요 \n2.필요서류가 접수되면 지급대상이 되는지 연락 주시나요\n3.사진은 증명사진이나 반명함판 이런것인가요,"안녕하세요?\n\n1:1 상담을 통해 문의하신 문의사항에 대해 답변 드립니다.\n\n‘희귀질환 산정특례’ 및 ‘희귀질환자 의료비지원사업’은 「희귀질환관리법」에 따라 지정 및 공고한 1,086개 희귀질환 목록을 대상질환으로 하고 있습니다.\n\n'파킨슨증 또는 파킨슨병 NOS(상병코드:G20, Parkinsonism or Parkinson’s disease  NOS)'은 1,086개 희귀질환 목록에는 포함되어 있지 않지만, 현재 『중증난치질환 산정특례』에 등록된 경우에는 의료비지원이 가능합니다(희귀질환관리법, 희귀질환자 의료비지원사업 고시 경과조치에 따름).\n\n『중증난치질환 산정특례』 제도는 고비용이 발생하는 희귀질환자의 의료비 부담을 낮추기 위해 건강보험에서 환자 본인이 부담하는 비용을 10%로 낮춰주는 제도이며 '국민건강보험법 본인일부부담금 산정특례에 관한 기준 고시'에 따라 국민건강보험공단에 등록합니다.\n\n『중증난치질환 산정특례』 제도는 질환에 따라 '검사기준 및 필수 검사항목'이 정해져 있으며, 질환별 '검사기준 및 필수 검사항목'은 등 『중증난치질환 산정특례』 대상질환, 의료비지원 범위, 재등록기준, 지원기간 등에 대한 사항은 담당부서인 보건복지부 콜센터(국번 없이☎129) 또는 국민건강보험공단(☎1577-1000)을 통해 안내받으실 수 있습니다.\n\n『희귀질환자 의료비지원사업』은 『산정특례』에 등록된 일부 저소득층 건강보험가입자를 지원하는 사업으로써, 산정특례 등록 된 후 환자가 거주하는 주소지 보건소를 방문하여 지원 신청을 하시면 환자가구와 부양의무자(환자의 부모 또는 자녀)가구의 소득 재산조사를 거쳐 지원기준에 적합할 경우 신청일로부터 발생한 요양급여 중 본인부담금 10%를 지원해 드리는 사업입니다.\n\n『희귀질환자 의료비지원사업』의 지원범위는 해당질환 및 해당질환으로 인한 합병증의 진료에 소요된 의료비 중 요양급여분의 본인부담금이며 대상 질환과 관련된 합병증 진료시에도 입원과 외래의 구분 없이 지원 가능합니다. 그러나 비급여 및 전액본인부담금은 지원이 어려우며 신청일 이전에 발생된 비용은 소급지원이 되지 않습니다.\n\n이밖에 『희귀질환자 의료비지원사업』의 지원조건, 신청서식 및 구비서류, 가구원수에 따른 기준 및 세부적인 신청안내, 등록기준 등에 대해서는 주소지 관할 보건소 담당자에게 안내를 받으실 수 있습니다.\n\n참고로 『중증난치질환 산정특례』 및 『희귀질환자 의료비지원사업』은 신청 시 별도의 사진제출을 요청하지 않습니다.\n\n헬프라인 온라인 사이트를 방문해주셔서 감사합니다."
65dbe2daa48a1fe6c0dcc4cc,돌발성 운동유발 이상운동\n질환명 : 기타 근긴장이상 (G24.8),2021-01-03 13:55,이거 희귀 질환인가요??\n검사 받은 적은없고 증상 유추해보면 이건것같은데 치료 가능할까요,"안녕하세요?\n\n1:1 상담을 통해 문의하신 문의사항에 대해 답변 드립니다.\n\n헬프라인은 '희귀질환정보-희귀질환정보'를 통해 1,086개 희귀질환 중 일부질환에 대한 정보를 제공하고 있으며, '돌발성 운동유발 이상운동(상병코드:G24.8 Paroxysmal kinesigenic dyskinesia[PKD])'에 대한 정보도 제공하고 있습니다.\n\n다만, 헬프라인은 '희귀질환정보'를 통한 기본적인 의학정보만 제공 가능하므로, 질환에 대한 구체적인 양상, 예후, 진단 및 치료방법 등은 의료기관 전문의와 상의하여 주시기 바랍니다.\n\n아래는 '돌발성 운동유발 이상운동(상병코드:G24.8 Paroxysmal kinesigenic dyskinesia[PKD])' 의료비지원에 대한 답변입니다\n\n‘희귀질환 산정특례’ 및 ‘희귀질환자 의료비지원사업’은 「희귀질환관리법」에 따라 지정 및 공고한 1,086개 희귀질환 목록을 대상질환으로 하고 있으며, '돌발성 운동유발 이상운동(상병코드:G24.8 Paroxysmal kinesigenic dyskinesia[PKD])'에 대해서도 의료비를 지원합니다.\n\n『희귀질환 산정특례』는 질환을 희귀질환, 극희귀질환, 기타염색체이상질환으로 구분하며, '돌발성 운동유발 이상운동(상병코드:G24.8 Paroxysmal kinesigenic dyskinesia[PKD])'은 극희귀질환에 해당합니다.\n\n국민건강보험공단은 지속적인 산정특례 대상 확대에도, 여전히 특례 적용을 받지 못하는 고비용 희귀질환자가 발생하고 있으며, 질환이 극히 희소하여 오히려 특례를 인정받지 못한 불합리성을 해소하고자 '극희귀질환 산정특례' 제도를 운영하고 있습니다.\n\n해당 지침에서는 진단법에 있는 독립된 질환으로 우리나라 유병인구가 200명 이하로 유병률이 극히 낮거나 별도의 상병코드가 없는 질환을 '극희귀질환'으로 정의하고 있습니다.\n\n극희귀질환은 일정 요건을 갖춘 승인 요양기관(29개기관)을 통해 진단하여 산정특례 등록을 하여야 하므로 대상자가 극희귀질환에 해당할 경우 '극희귀질환 산정특례 등록 요양기관'을 통해 산정특례 등록을 하셔야 합니다.\n\n『희귀질환 산정특례』 제도는 대상질환 및 질환에 따른 '검사기준 및 필수 검사항목'이 정해져 있으며, '극희귀질환 산정특례 등록 요양기관' 및 해당 제도에 대한 자세한 안내는 보건복지상담센터(국번 없이☎129) 또는 국민건강보험공단(☎1577-1000)을 통해 안내받으실 수 있습니다.\n\n헬프라인에서 안내하고 있는 『희귀질환자 의료비지원사업』은  희귀질환 산정특례에 등록된 일부 저소득층 건강보험가입자를 지원하는 사업으로써, 산정특례 등록 된 후 환자가 거주하는 주소지 보건소를 방문하여 지원 신청을 하시면 환자가구와 부양의무자(환자와 별도의 주민등록표에 기재되어 있고 생계와 주거를 달리하는 환자의 부모 또는 자녀)가구의 소득 재산조사를 거쳐 지원기준에 적합할 경우 신청일로부터 발생한 요양급여 중 본인부담금 10%를 지원해 드리는 사업입니다.\n\n『희귀질환자 의료비지원사업』의 지원범위는 해당질환 및 해당질환으로 인한 합병증의 진료에 소요된 의료비 중 요양급여분의 본인부담금이며 대상 질환과 관련된 합병증 진료시에도 입원과 외래의 구분 없이 지원 가능합니다. 그러나 비급여 및 전액본인부담금은 지원이 어려우며 신청일 이전에 발생된 비용은 소급지원이 되지 않습니다.\n\n이밖에 『희귀질환자 의료비지원사업』의 지원조건, 신청서식 및 구비서류, 가구원수에 따른 기준 및 세부적인 신청안내 등에 대해서는 주소지 관할 보건소 담당자에게 안내를 받으시고 신청하여 주시기 바랍니다.\n\n헬프라인 온라인 사이트를 방문해주셔서 감사합니다. "
65dbe2dca48a1fe6c0dcc4cd,원추각막 의료급여 희귀질환산정특례신규등록기준문의\n질환명 : 원추각막 (H18.6),2020-12-31 18:11,원추각막 의료급여 희귀질환산정특례신규등록기준 문의드림니다,"안녕하세요?\n\n1:1 상담을 통해 문의하신 '의료급여 산정특례 재등록'에 대해 답변 드립니다.\n\n『의료급여 산정특례』는 『희귀질환 산정특례』 '검사기준 및 필수 검사항목'을 준용합니다.\n\n『희귀질환 산정특례』 제도는 고비용이 발생하는 희귀질환자의 의료비 부담을 낮추기 위해 건강보험에서 환자 본인이 부담하는 비용을 10%로 낮춰주는 제도이며 '국민건강보험법 본인일부부담금 산정특례에 관한 기준 고시'에 따라 국민건강보험공단에 등록합니다.\n\n『의료급여 산정특례』 질환별 '검사기준 및 필수 검사항목'은 등 『의료급여 산정특례』 대상질환, 의료비지원 범위, 등록기준, 지원기간 등에 대한 사항은 담당부서인 보건복지상담센터(국번 없이☎129) 또는 주민등록지 관할 주민센터를 통해 문의하여 주시기 바랍니다.\n\n참고로 '원추각막(상병코드:H18.6, Keratoconus)' 신규등록에 대하여 국민건강보험공단 홈페이지에서 안내하고 있는 희귀질환 산정특례 검사기준 및 필수 검사항목은 아래와 같습니다.\n\n○ 검사기준\n1. Central corneal power>47.2D\n2. Inferior/superior dioptric asymmetry (I-S value) >1.2\n3. Sim-K astigmatism>1.5D\n4. Skewed radial axes (SRAX) >21 degree\n5. 교정시력(Snellen시표 0.5이하) 또는 각막이식 필요 시\n* 1 ~4 중에 2가지 이상을 만족하고,  5를 추가로 만족하는 경우\n영상검사: 전산화각막형태검사, 샤임프러그 촬영, 각막단층촬영\n\n○ 검사항목 : 영상검사, 임상진단\n\n< 참고 : '의료급여 중증 및 희귀질환자 산정특례 등록(의료급여 산정특례)' 지원내용 >\n\n• 요양급여비용 면제\n• 의료급여 1종 자격 부여(등록기간동안 근로능력 평가 유예)\n• 요양급여 절차 예외 적용 : 단계별(제1차 → 제2차 → 제3차 의료급여기관) 의료급여 절차를 거치지 않고 바로 제2차 또는 제3차 의료급여기관에 의료급여 신청 가능\n• 질환군별 급여일수 별도 산정 : 희귀질환 각 질환별 연간 365일\n\n헬프라인 온라인 사이트를 방문해주셔서 감사합니다. "
65dbe2dea48a1fe6c0dcc4ce,희귀질환인가요?\n질환명 : 크립토콕쿠스증 (B45),2020-12-30 21:03,어머니가 크립토콕코스증으로 2년정도 진료받았어요 희귀약품센터에서 약도 계속 사서 먹었구요 \n크립토콕쿠스증도 희귀질환 지원사업 대상인가요?,"안녕하세요?\n\n1:1 상담을 통해 문의하신 문의사항에 대해 답변 드립니다.\n\n‘희귀질환 산정특례’ 및 ‘희귀질환자 의료비지원사업’은 「희귀질환관리법」에 따라 보건복지부에서 지정 및 공고(’18.9.13. ’19.10.16.)한 1,014개 희귀질환 목록을 대상질환으로 하고 있습니다.\n\n대상질환은 통계청 '한국표준질병사인분류(KCD)'에 따른 상병코드 및 질환명이 모두 일치하는 경우 지원이 가능하며, 문의하신 질환은 1,014개 희귀질환 목록에 포함되어 있지 않아 의료비지원이 불가합니다.\n\n‘국민건강보험법 본인일부부담금 산정특례에 관한 기준 고시’에 따라 국민건강보험공단에 등록하는 『산정특례』 제도는 고비용이 발생하는 질환자의 의료비 부담을 낮추기 위해 건강보험에서 환자 본인이 부담하는 비용을 5~10%로 낮춰주는 제도이며, 암, 심장질환, 뇌혈관질환, 희귀질환, 중증난치성질환, 중증치매, 결핵, 중증화상 등의 질환에 대해 지원합니다.\n\n『산정특례』 제도는 대상질환 및 질환에 따른 '검사기준 및 필수 검사항목'이 정해져 있으며, 질환별 '검사기준 및 필수 검사항목'은 등 『산정특례』 대상질환, 의료비지원 범위, 등록기준, 지원기간 등에 대한 사항은 담당부서인 보건복지상담센터(국번 없이☎129) 또는 국민건강보험공단(☎1577-1000)을 통해 안내받으실 수 있습니다.\n\n헬프라인 온라인 사이트를 방문해주셔서 감사합니다."
65dbe2e0a48a1fe6c0dcc4cf,"희귀난치성질환 의료비지원사업 중 부양의무자 관련문의?\n질환명 : 강직척추염, 요추부 (M45.6)",2020-12-30 20:33,"수고하십니다.\n희귀난치성질환 의료지원비 의료비지원사업 중 부양의무자 가구에 대한 문의입니다.\n\n1. 부양의무자가구는 신청자 본인기준 누구를 말하나요? (부모 및 자녀인가요?)\n\n2. 자녀인 경우 ""환자가구 및 부양의무자 둘 중 어디에 포함되는지의 기준이 어떻게 되나요? (나이인가요? 거주지인가요?)\n\n3. 부모인 경우 ""부모님이 중증장애인 및 장애인인 경우 소득 및 재산기준이 제외되나요?""","안녕하세요?\n\n1:1 상담을 통해 문의하신 문의사항에 대해 답변 드립니다.\n\n『희귀질환자 의료비지원사업』은 희귀질환 산정특례에 등록된 일부 저소득층 건강보험가입자를 지원하는 사업으로써, 산정특례 등록 된 후 환자가 거주하는 주소지 보건소를 방문하여 지원 신청을 하시면 환자가구와 부양의무자(환자의 부모 또는 자녀)가구의 소득 재산조사를 거쳐 지원기준에 적합할 경우 신청일로부터 발생한 요양급여 중 본인부담금 10%를 지원해 드리는 사업입니다.\n\n『희귀질환자 의료비지원사업』의 지원범위는 해당질환 및 해당질환으로 인한 합병증의 진료에 소요된 의료비 중 요양급여분의 본인부담금이며 대상 질환과 관련된 합병증 진료시에도 입원과 외래의 구분 없이 지원 가능합니다. 그러나 비급여 및 전액본인부담금은 지원이 어려우며 신청일 이전에 발생된 비용은 소급지원이 되지 않습니다.\n\n『희귀질환자 의료비지원사업』에서 가구원 산정은 희귀질환자 본인을 기준으로 산정합니다. 희귀질환자와 별도의 주민등록표에 기재되어 있고 생계와 주거를 달리하는 환자의 부모 또는 자녀의 가구가 부양의무자가구가 됩니다.\n- 가구원 산정은 거주지를 기준으로 합니다. 희귀질환자의 자녀 또는 부모가 희귀질환자와 동일한 주민등록표에 기재되어 있고 생계와 주거를 같이 한다면 환자가구에 포함되며, 희귀질환자와 별도의 주민등록표에 기재되어 있고 생계와 주거를 달리한다면 부양의무자가구에 포함됩니다.\n- 부양의무자가 장애인연금법 제2조 제4호에 따른 장애인 연금 수급자라면 환자가구의 특성을 고려하지 않고 부양의무자 기준 만족 시 부양의무자에서 제외됩니다.\n\n이밖에 『희귀질환자 의료비지원사업』의 지원조건, 신청서식 및 구비서류, 가구원수에 따른 기준 및 세부적인 신청안내 등에 대해서는 주소지 관할 보건소 담당자에게 안내를 받으시고 신청하여 주시기 바랍니다.\n\n헬프라인 온라인 사이트를 방문해주셔서 감사합니다. "
65dbe2e3a48a1fe6c0dcc4d0,희귀질환에 대하여\n질환명 : 식도이완불능증,2020-12-28 14:36,안녕하십니까? \n20대 청년으로 식도이완불능증으로 시술을 통하여 1년도 되지 않아 재발되어 수술을 해야한다고 합니다.\n식도이완불능증이 휘귀질환에 속하는지요? 산정특례 혜택은 없을 수가 없는건지요? \n수술비를 지원 받을 수가 있을까요?,"안녕하세요?\n\n1:1 상담을 통해 문의하신 문의사항에 대해 답변 드립니다.\n\n‘희귀질환 산정특례’ 및 ‘희귀질환자 의료비지원사업’은 「희귀질환관리법」에 따라 보건복지부에서 지정 및 공고(’18.9.13. ’19.10.16.)한 1,014개 희귀질환 목록을 대상질환으로 하고 있습니다.\n\n대상질환은 통계청 '한국표준질병사인분류(KCD)'에 따른 상병코드 및 질환명이 모두 일치하는 경우 지원이 가능하며, 문의하신 질환은 1,014개 희귀질환 목록에 포함되어 있지 않아 의료비지원이 불가합니다.\n\n「희귀질환관리법」에 따른 희귀질환 지정 기준은 아래와 같습니다.\n\n○ 희귀질환 지정 기준\n- 질병에 대한 유병인구 수\n- 질환 진단에 대한 기술적 수준\n- 질환 진단을 위한 인력 및 시설 수준\n- 질환에 대한 치료 가능성\n- 질환의 진단 및 치료 등에 대한 사회경제적 비용 수준\n\n○ 희귀질환 세부 검토기준\n- 타 관리정책 대상질환(암, 중증 등), 기존 검토완료 희귀질환 목록에 이미 포함되어 있는 질환은 검토에서 제외\n- 국민건강보험공단 등 수진자 통계를 근거로 유병인구 2만 명 이상 질환은 제외\n- 감염성 질환, 약물 등 외인성 질환, 이차성 질환, 종양 등은 제외\n- 독립적으로 진단이 가능한 질환으로 질환 증상의 중증도, 향후 지속적 시술ㆍ치료 등으로 인한 의료비 부담의 가중 여부 등을 고려\n\n만약 문의하신 질환이 위 기준에 적합할 경우 '희귀질환정보-희귀질환지정신청'을 통해 희귀질환 지정 신청을 위한 수요조사를 요청하실 수 있으며, 희귀질환 지정 절차는 아래와 같습니다.\n\n○ 1단계 : 기초조사/사실조사\n- 질환의 상병명, 유병률, 치유율, 의료비규모 등 자료 수집(건강보험공단/심사평가원자료 문헌 수집 등)\n\n○ 2단계 : 전문가검토 자료수집\n- 질환별 의료전문가 1인 이상의 검토/전문의학회의 확인을 통한 (추정)유병율, 의료적 진단 가능성 유무/질환특성, 진단기술, 의료적 지원 필요성 등에 대한 전문자료 수집\n\n○ 3단계 : 전문위원회\n- 유병인구 기준, 진단방법 및 기준의 확실성, 희귀성, 질환의 중증도 의료비부담 정도 등에 대한 전문가 검토회의(산정특례 적합여부도 전문위원회 단계부터 동시에 검토할 예정)\n\n○ 4단계 : 관리위원회\n- 전문위원회의 검토결과에 대한 희귀질환 지정 심의\n\n○ 보건복지부 공고 : 희귀질환 목록 공고(인터넷 홈페이지)\n\n추후 희귀질환목록 지정과 관련한 공지사항은 헬프라인 홈페이지(http://helpline.nih.go.kr)를 통해 안내드릴 예정이므로 앞으로도 많은 관심 부탁드립니다.\n\n희귀질환으로 등록이 되어 있지만 의료비가 지원되지 않은 질환에 대해서는 희귀질환목록 지정 이후 각 사업별 담당부서(희귀질환 산정특례, 희귀질환자 의료비지원사업, 의료급여사업 등)에서 예산 상황을 반영하여 지원 여부를 결정할 예정입니다.\n\n헬프라인 온라인 사이트를 방문해주셔서 감사합니다."
